THE TALE OF THE PRINCESS KA...,ONLY YESTERDAY,GRAVE OF THE FIREFLIES,THE FIRST SLAM DUNK,YOUR NAME,JUJUTSU KAISEN 0: THE MOVIE,DEMON SLAYER -KIMETSU NO YA...,KIKI'S DELIVERY SERVICE,IN THIS CORNER OF THE WORLD,SPIRITED AWAY,SUZUME,THE BOY AND THE HERON,BELLE,GHOST IN THE SHELL,THE SECRET WORLD OF ARRIETTY,THE RED TURTLE,PRINCESS MONONOKE,MILLENNIUM ACTRESS,MISS HOKUSAI,MY NEIGHBOR TOTORO,WHEN MARNIE WAS THERE,WEATHERING WITH YOU,TOKYO GODFATHERS,PONYO,INU-OH,AKIRA,MY HERO ACADEMIA: HEROES RI...,MARY AND THE WITCH'S FLOWER,THE WIND RISES,THE BOY AND THE BEAST,HOWL'S MOVING CASTLE,FROM UP ON POPPY HILL,METROPOLIS,PAPRIKA,DRAGON BALL SUPER: BROLY,PERFECT BLUE,LU OVER THE WALL,MAQUIA: WHEN THE PROMISED F...,EVANGELION:3.0+1.01 THRICE ...,PENGUIN HIGHWAY,"GOODBYE, DON GLEES!","JOSEE, THE TIGER AND THE FISH",ON-GAKU: OUR SOUND,MIND GAME,PRETTY GUARDIAN SAILOR MOON...,VIOLET EVERGARDEN: THE MOVIE,WINGS OF HONNEAMISE,SING A BIT OF HARMONY,MY HERO ACADEMIA: TWO HEROES,WORDS BUBBLE UP LIKE SODA POP,THE WONDERLAND,SUMMER GHOST,MOBILE SUIT GUNDAM: CUCURUZ...,BLUE GIANT,SWORD ART ONLINE THE MOVIE:...,RESIDENT EVIL: DAMNATION,PROMARE,CASTLE IN THE SKY,PORCO ROSSO,LUPIN III: THE FIRST,THE CASTLE OF CAGLIOSTRO,WOLF CHILDREN,ONE PIECE FILM RED,WHISPER OF THE HEART,A SILENT VOICE,SPY X FAMILY CODE: WHITE,ONE PIECE: STAMPEDE,DRAGON BALL SUPER: SUPER HERO,RIDE YOUR WAVE,A WHISKER AWAY,POMPO THE CINEPHILE,FORTUNE FAVORS LADY NIKUKO,THE END OF EVANGELION,"THE NIGHT IS SHORT, WALK ON...",NAUSICAÄ OF THE VALLEY OF T...,OCEAN WAVES,THE ANIMATRIX,NINJA SCROLL,THE CAT RETURNS,DRAGON BALL Z: BATTLE OF GODS,DAFT PUNK & LEIJI MATSUMOTO...,MY HERO ACADEMIA: WORLD HER...,POM POKO,MOBILE SUIT GUNDAM: HATHAWAY,THE GIRL WHO LEAPT THROUGH ...,POUPELLE OF CHIMNEY TOWN,DRAGON BALL Z: RESURRECTION F,LIZ AND THE BLUE BIRD,FLAVORS OF YOUTH,BATMAN NINJA,EVANGELION: 2.22 YOU CAN (N...,A LETTER TO MOMO,THE SKY CRAWLERS,STREET FIGHTER II: THE ANIM...,VIOLET EVERGARDEN,SWORD ART ONLINE THE MOVIE ...,SUMMER WARS,MY NEIGHBORS THE YAMADAS,VAMPIRE HUNTER D,TEKKONKINKREET
0.5040155751602295,0.5238814367283573,0.635345869655974,0.45395455630418036,0.38087708877463144,0.4644770747214356,0.39369270036563264,0.44643817544162057,0.5568234216857032,0.3583985111289173,0.37940263840379473,0.5082173118632987,0.40282708867707107,0.569356591594659,0.4421962518744713,0.5838894901394902,0.5352058846581227,0.5195915717819339,0.5434831667914375,0.4582802827196869,0.4293219793370021,0.4807386966454593,0.4166137729568249,0.43637536015716005,0.488943092467364,1,0.4992834123975458,0.3854418654540692,0.5065114780115971,0.41236297817368883,0.40306198681485494,0.39290610149576577,0.480991230991231,0.38916093465315604,0.5630959088458791,0.4566893631941673,0.3217734010599256,0.38524951611964675,0.581674017294318,0.5344083965324566,0.4625546654981535,0.3740168706283582,0.531817872821785,0.4923091006737623,0.39897050526749767,0.3639780619079487,0.5780933978302399,0.3725172267195428,0.47471917544608866,0.4337647137667442,0.3925582364982537,0.5360252633748874,0.4699511927286769,0.591808118781803,0.5505691123068117,0.4297224392149205,0.45109366239878657,0.45665803361331914,0.5308724625634949,0.6427060616910242,0.7177632935151732,0.395643694534341,0.6401827078518809,0.4526911518016681,0.4290163538988766,0.4330739837063273,0.6368012249533155,0.5530769849285435,0.36944016905010846,0.32970522552730297,0.351335725677831,0.40861234059770746,0.5450836235610672,0.41924255506423724,0.4393613180202399,0.5424801180440277,0.43583434275123023,0.4859030710217701,0.34410046598378186,0.5400342868816423,0.5359487734487735,0.4536383841720133,0.4596815263763052,0.43011736592563654,0.3781851717884255,0.35406318430473604,0.5681723247512721,0.31378673492583564,0.36649105681199245,0.4045410383375011,0.49390860810033743,0.36128143353071684,0.38930507620135957,0.5600486615247131,0.3539636677027387,0.3486669867308966,0.4838370096487621,0.29427569797845776,0.42451475036113784,0.5695065776581087
0.34024595735057983,0.354460288389538,0.4410100975580292,0.48373585478848635,0.4821101375957785,0.6356117566643882,0.5648273823085854,0.40771975873706545,0.4977184027706405,0.42173890838280437,0.5372923811904375,0.5132866188818141,0.5613654058937539,0.4152211138536369,0.5222406780422091,0.5693843193843193,0.5354631525113691,0.44506210308700134,0.46163799650641757,0.39409208809400764,0.5089186600565008,0.6353031503513429,0.5714468662137208,0.47345585503627086,0.4952376336321408,0.4992834123975458,1,0.4813707595460137,0.5171656816040473,0.5213208073271054,0.45477538259274974,0.4456838620183594,0.5000416250416251,0.4833442778695908,0.6771149749357162,0.46494854057252155,0.5247584657016147,0.47774619123774154,0.589482635159327,0.6690096453254348,0.6200045640077627,0.5778855212744254,0.4859110683510428,0.529253870607254,0.5492424242424243,0.4969543967156844,0.550947006210164,0.5518326547884375,0.9430650112449144,0.6112670156549128,0.45199837927608544,0.686297182349814,0.5654484820855171,0.5482024867363213,0.6387266909030392,0.3395800106326422,0.6308481876696908,0.4757625705191062,0.453185620600726,0.4324337629788758,0.4068416441536743,0.5379473158375789,0.5897743547179637,0.43886581781816203,0.6122416601666529,0.6592776843289454,0.6932326295553002,0.6754455964607553,0.5951731362008235,0.5545580480866721,0.6648729507752065,0.5643312026167115,0.5460895203376407,0.5330658175590013,0.44032057930869517,0.46803033015439033,0.622910121297909,0.472328411356717,0.3887481407998207,0.6390720348323602,0.5936147186147187,0.8972121146316103,0.3766989750187658,0.5115117338801549,0.4941560494199626,0.506864870046086,0.5651511082902061,0.5179414406412937,0.5585398349405147,0.45416433153648406,0.5398279247903308,0.4605994712479293,0.46543929856626276,0.5038388422007605,0.46171343859492797,0.5184967288350747,0.5946104880255452,0.3633725326080741,0.366073052682265,0.5278469622526597
0.4926149856226486,0.48297589922012985,0.4337956778662617,0.355685073072291,0.4534816232337555,0.4376361629181178,0.5097089314194577,0.5928155321274122,0.5491465421252373,0.6269449804869469,0.6063432644780666,0.579026654881304,0.6053639820758097,0.398540692560412,0.7164766077316448,0.5827471139971139,0.5800614805237776,0.49412016796622016,0.6462031702633206,0.5676887938886879,0.674383983854098,0.46560211916439354,0.49766428335088975,0.6710170089530597,0.5423865366842902,0.3854418654540692,0.4813707595460137,1,0.5257691341516546,0.678095381854771,0.6776324858254761,0.5897749252069193,0.674186924186924,0.5798881378096759,0.4505091138918005,0.503401555792028,0.7129266274081628,0.6982720320963902,0.6291476798055746,0.5531674152914754,0.5564101287316567,0.5975838291289389,0.46097503109010574,0.4975749709772266,0.6607298820644685,0.584427104741939,0.4875272388430283,0.5873642500233742,0.4678680880298898,0.5566536401823545,0.726178328000236,0.5120703544575724,0.4850388541884433,0.49642463843591667,0.508727325170165,0.38273104297540395,0.6127312800446895,0.5694656742012615,0.4688800246787792,0.35004366978051193,0.4635981186733067,0.6150908072475618,0.6162277989345659,0.4744719235507613,0.3870041991956834,0.48601534790047574,0.528420968919049,0.46990561030318667,0.5848157060269472,0.5955472037850713,0.6130951024748017,0.583884760857924,0.6126562347427009,0.5601798998308417,0.6529340735764891,0.4457051720209615,0.6365955125634118,0.5371162876176314,0.6777287219172177,0.47823683213773516,0.5533369408369408,0.46596406790827394,0.47971276824441234,0.5337134774164849,0.5968947789251835,0.713859414088762,0.502009623626165,0.545031324613595,0.6095374400116051,0.4975363769827792,0.6021429385151189,0.6072126884280856,0.535858820380397,0.4820422414778708,0.5511067559106623,0.5509025540040577,0.5097335794855484,0.523114716990411,0.4201743398854816,0.5200892262478171
0.6596679647009085,0.5115660694698985,0.6937130486531895,0.44103119103119104,0.6144418009824535,0.6045898545898546,0.5283605283605284,0.4725440519188534,0.6855300148921211,0.5137909693545215,0.5415690195137863,0.7497309805928378,0.567906852579472,0.3851519649800439,0.7253325664063988,0.7115500240500241,0.5785619301397802,0.6278507649052467,0.7144660894660895,0.5468909978906553,0.597856813586936,0.7544853439000132,0.6013453842309799,0.5914686780812574,0.6692610640807337,0.5065114780115971,0.5171656816040473,0.5257691341516546,1,0.6401644807725061,0.6151693522410533,0.6994984157140267,0.5038433788433788,0.5599699390241524,0.5422972111068852,0.5801752726120886,0.4501333381363951,0.56031909053571,0.5808080808080808,0.6988289488289489,0.6991922643999593,0.49168768119044914,0.6182822408664868,0.6118048618048617,0.46259296259296256,0.5764256936455545,0.6756854256854257,0.5061587145219264,0.4893219097391208,0.6223760376730572,0.5830512832963086,0.6879231879231879,0.5967023933142949,0.7488067488067488,0.5410270873660908,0.3728771228771228,0.5462770042954104,0.583537628336137,0.6237691121715261,0.5968337218337219,0.656995781995782,0.5893446516090045,0.6478660228660229,0.5323545896229233,0.6296965680036051,0.46001444350417153,0.5659204700000334,0.5090795818629992,0.5488382834851737,0.5559515293806075,0.4955044955044955,0.7164116612202259,0.577034077034077,0.5731557150941895,0.5019183084131189,0.6560800310800311,0.6435049127965917,0.6354184104449249,0.5172276288428206,0.5285636682723067,0.6509379509379509,0.4879797693488317,0.5386090315405208,0.5393495393495393,0.6513384090964639,0.5513737681694527,0.624056499056499,0.565796722543286,0.5766947419217712,0.533279209335279,0.5721223221223221,0.6440156303285685,0.66925385226193,0.6412972034366828,0.4685965771821575,0.5053835053835054,0.7106233403323257,0.5116500386207061,0.44199822161306823,0.49535827001509714
0.510459623173763,0.34331815449358905,0.4876919577815457,0.5261682761682761,0.4539893092489692,0.5358807858807859,0.5365745365745367,0.553451283603731,0.4888346075852269,0.693760481494186,0.6482998607550919,0.6930872070173293,0.6697596450402898,0.38922812085808045,0.6113755524565094,0.7918771043771043,0.5608862040123354,0.4870749427108191,0.5578449328449329,0.5801799595395722,0.5474368787750266,0.5929586969656906,0.5804661558867448,0.5618186692945797,0.5785829965882683,0.41236297817368883,0.5213208073271054,0.678095381854771,0.6401644807725061,1,0.7057467546558871,0.5149266642825083,0.4956293706293706,0.5104757138056755,0.5010587641790297,0.5375943818330785,0.5183600413712763,0.671224343030925,0.6674991674991675,0.6206848706848707,0.7022058364746107,0.5003694191576032,0.5140022771945484,0.7684260184260184,0.4723609723609724,0.5118539082874194,0.6667869167869167,0.48478248380270983,0.49203403401917745,0.6730086573667562,0.7489306887401865,0.6207681207681208,0.6523475443363147,0.6047286047286047,0.5158930550385443,0.4415861915861916,0.570609426444123,0.7250817821243962,0.5246610041186803,0.4417665667665668,0.5828477078477079,0.7241019488714941,0.6576340326340326,0.4827156392452271,0.489532087231099,0.4655954096738165,0.6027538064044133,0.46418709945435044,0.6258508629613002,0.5815637191537869,0.5052725052725053,0.5540116994602908,0.6494061494061494,0.68186034407941,0.6391667085212193,0.5709429459429459,0.5950500535646585,0.6338159713263194,0.6842635920675686,0.4725394604462183,0.5545454545454545,0.49099334142348305,0.5293191176274756,0.6150516150516151,0.5564927099550845,0.7573948590410965,0.5459124209124209,0.44219449077841966,0.5713447873318482,0.4523352851965765,0.6518204018204018,0.5633581180117637,0.6104284340445371,0.5267441316289008,0.47894975531636175,0.5920745920745921,0.6406888461609734,0.5292890741087506,0.45527271447632867,0.586714960547871
0.5160277888465423,0.5335414882534059,0.5648931847099591,0.4747815154770042,0.5582477544694937,0.5537250865258385,0.411512140741464,0.6754763858228496,0.5092940245083195,0.8386480354716217,0.6850157725739607,0.7102585174387113,0.6515975080786708,0.4598287483116261,0.7271912316291849,0.6734758297258296,0.7131709868286014,0.5349047728870071,0.6984669465872473,0.8051419017769308,0.733677794900671,0.5137407111322712,0.5843474949190366,0.7504056666904713,0.4681468089823344,0.40306198681485494,0.45477538259274974,0.6776324858254761,0.6151693522410533,0.7057467546558871,1,0.7368474596084558,0.5866078366078367,0.6162870903376927,0.4136865735081168,0.6509016882574697,0.6251927298304895,0.5712012299119673,0.6018033449424427,0.541719965498161,0.6369861152156528,0.5361607171507028,0.4349454793382683,0.6647119693172324,0.56156313402554,0.5565054946552392,0.6968249586670638,0.590290624672906,0.42126658604477407,0.5897909754127773,0.735608357688815,0.5572645086742831,0.5805531574621405,0.6213538445681303,0.42745657436147966,0.3776355119400232,0.5309352302358639,0.7068045394930875,0.5945729444767952,0.447761991558984,0.6137283142922241,0.6497080567099855,0.5982998622096367,0.6743726834868361,0.4727130211851993,0.396333670207636,0.48139436203111874,0.4007340326333557,0.5861919256732908,0.5932180249954093,0.5951671657498725,0.5362016850520489,0.6071115288220551,0.6187105290191595,0.7275867514444416,0.536508478989682,0.5118006345451487,0.5097027542549688,0.8607940553435958,0.3915512136840287,0.6882936507936508,0.4241389360820883,0.5223955700140321,0.5446971053174061,0.6488111385043982,0.6586700726187266,0.46846634985732727,0.48941408412772736,0.4783900180816736,0.3884464225004045,0.6024733098981219,0.6503807256593294,0.5509210779745409,0.5268597830082553,0.5418235523818369,0.6862327626425371,0.5249830854031057,0.5795700231442087,0.3297736403084972,0.4395979300991043
0.5628252069347032,0.6205267164250062,0.5120186349010639,0.4662909980579154,0.5182247532915516,0.5467383285052458,0.40452538272087146,0.5916756414765801,0.6073161482552274,0.593999834931638,0.5659497867420265,0.7025860955874048,0.6016523189797959,0.409598815133111,0.76638934865976,0.7111892736892738,0.6320794846097877,0.5399936476674083,0.7326903568444921,0.664443640079961,0.6813078855296539,0.5539837596140399,0.5264915903757099,0.6677718551443329,0.5180124487611057,0.39290610149576577,0.4456838620183594,0.5897749252069193,0.6994984157140267,0.5149266642825083,0.7368474596084558,1,0.5920884670884671,0.536466556911597,0.4018483718157706,0.557842391441008,0.538512609568468,0.4906940765864407,0.5996609489090692,0.5803938959953998,0.5810910365595781,0.5142913082085613,0.4688414127513909,0.633433421215376,0.5628220985363842,0.5268491492319894,0.7107594160225739,0.565900712829154,0.42853435878046664,0.5576541524890711,0.6278992523365556,0.5570197137866311,0.5337256590281967,0.6128025691935467,0.42203374512189085,0.4133019236402695,0.4137757495770362,0.5723661875908336,0.6135803934592667,0.46642160053814197,0.5280279974828848,0.6370252267630938,0.5183200154064815,0.7784250685192806,0.45876092472234387,0.3914550885534356,0.47057639801673046,0.4098778459511746,0.6694059420477476,0.626933124479766,0.5866158903752889,0.5972489622856983,0.602650023326715,0.6491538573561771,0.558992481702903,0.5509513773611517,0.5514021793283548,0.48580240416041154,0.6528712117333852,0.4275705474646775,0.6466089466089466,0.43096548205048035,0.5917685939468086,0.5744111360652714,0.6428362306529676,0.5676559463436041,0.4879762989725396,0.4849182218579021,0.5508065707640863,0.35800448756415926,0.598089108051514,0.7418856356671734,0.5743702570297493,0.4914883135157344,0.4476954670673794,0.6732328657140688,0.5699586542786292,0.649520043959311,0.2892595466640371,0.43369157942450576
0.39600677100677106,0.45156232656232653,0.34819347319347327,0.25256687756687757,0.43141580641580646,0.33920246420246414,0.3398962148962149,0.4884421134421134,0.5659340659340659,0.5411949161949162,0.42467254967254964,0.43881118881118886,0.47513597513597516,0.5113775113775114,0.555902430902431,0.523253367003367,0.6298423798423798,0.568015318015318,0.5406537906537906,0.46259296259296256,0.6314102564102564,0.378024753024753,0.5907106782106781,0.5027472527472527,0.37557392102846654,0.480991230991231,0.5000416250416251,0.674186924186924,0.5038433788433788,0.4956293706293706,0.5866078366078367,0.5920884670884671,1,0.6301337551337551,0.5511433011433011,0.617049617049617,0.5664474414474414,0.7214313464313464,0.6293290043290043,0.4543095793095794,0.4812548562548563,0.6598817848817848,0.3403402153402154,0.4610250860250861,0.7418831168831169,0.5743561993561994,0.45624398749398754,0.5362554112554112,0.4821151071151071,0.5181346431346432,0.4889520202020202,0.4287518037518038,0.3328199578199579,0.41271228771228774,0.4498973248973249,0.28570041070041075,0.5881618381618382,0.40719003219003214,0.3857670107670108,0.2607392607392607,0.3628593628593628,0.5662948162948163,0.4656177156177157,0.4617604617604617,0.40449827949827954,0.5746336996336997,0.4636335886335886,0.5066045066045066,0.533050283050283,0.5231990231990231,0.544025419025419,0.5267649017649018,0.5905899655899656,0.5349511599511599,0.5635614385614386,0.3765956265956265,0.7258898508898508,0.4684482184482184,0.5343961593961595,0.5528499278499278,0.559469696969697,0.47824397824397824,0.4383810633810634,0.4550865800865801,0.6555250305250305,0.43659118659118656,0.5324675324675325,0.48615273615273613,0.5524170274170274,0.37150349650349646,0.564116439116439,0.6005938505938506,0.45350482850482854,0.4141830391830392,0.5554306804306804,0.48339160839160844,0.5535020535020535,0.4446248196248196,0.42486679986679987,0.558459595959596
0.4857316387715068,0.4407253699026773,0.46348171150617534,0.4179466523451486,0.5320800570695925,0.5683187948225542,0.49753442046675134,0.4786109558318409,0.4970900630054301,0.5380268817727256,0.5975783380837079,0.5990081836645418,0.6249848689941171,0.5000766239084418,0.6794468836133847,0.47483766233766234,0.5314501752671332,0.5807675954755346,0.6695590437131791,0.570704809541339,0.5554324404268279,0.5855301816868319,0.6109447527269308,0.6993503012804991,0.47856437362533244,0.38916093465315604,0.4833442778695908,0.5798881378096759,0.5599699390241524,0.5104757138056755,0.6162870903376927,0.536466556911597,0.6301337551337551,1,0.4361474427765466,0.7948171598015877,0.5144590800028941,0.5432418765335365,0.4812702752552377,0.5810508413891873,0.6565577845158699,0.5592870742448806,0.43514104858994085,0.5372915513892957,0.5158599963111241,0.5928572880808619,0.6617429354271459,0.543597756425783,0.46194319964841557,0.5322540483233078,0.5933028466765121,0.5829899423884386,0.5591924069844886,0.5688479857652791,0.5402396104468622,0.3635829291844329,0.44705457488014644,0.538651029893467,0.4311685986174094,0.49761918323948406,0.5123372554763532,0.5640634677940473,0.47586919137671024,0.511698549809543,0.4522583283800815,0.43601407931185476,0.48372556390818355,0.4160327318786772,0.6081016906829259,0.5430369123270606,0.6960447655936377,0.6207858856805868,0.497091755362432,0.6198226347763728,0.5816186865186639,0.4264887055300589,0.5652277844497029,0.5533500387002006,0.5196643142147858,0.43105476086675476,0.7183261183261183,0.460598896673439,0.3488199680231875,0.5260705877247231,0.5444353588243265,0.5181226942998961,0.460366148054118,0.5093699014902968,0.5814338653585741,0.4359761606386561,0.49809670279595086,0.6117641748794909,0.5019432060213116,0.6064765925725049,0.5481484426623899,0.6396792847920667,0.5958678894688499,0.4534164479852405,0.4176432612368959,0.4765366383046432
0.4427269585466457,0.4267366712196137,0.527744998737605,0.5188283938283939,0.3755356432666217,0.45161782661782657,0.45231157731157734,0.4053505949752385,0.5682643334131827,0.3636294003832784,0.39075355448506455,0.5002234102031002,0.41534922727200463,0.354179144242167,0.4316361744456919,0.6771434583934584,0.520892282719975,0.4930020881784055,0.5253635253635254,0.3392213504708501,0.42668446966474993,0.5581793328438444,0.4185008800384127,0.41539020371603974,0.39643385515260754,0.5630959088458791,0.6771149749357162,0.4505091138918005,0.5422972111068852,0.5010587641790297,0.4136865735081168,0.4018483718157706,0.5511433011433011,0.4361474427765466,1,0.3829686100672455,0.4076542144669455,0.5006773843537335,0.591006216006216,0.6064629814629815,0.48232823411504255,0.447873617938081,0.5051185549529587,0.5275974025974026,0.6229742479742479,0.4352276056237563,0.4733495670995671,0.390153995500062,0.6431194600769414,0.5583942129019248,0.4110175582072033,0.6175352425352425,0.5477581625281249,0.6051587301587302,0.6258585547816122,0.2630286380286381,0.6188380809986181,0.4795476345959855,0.4410837729680389,0.4275446775446775,0.48121323121323123,0.44495508840976716,0.8119103119103119,0.36373606910589906,0.5349057084625877,0.5698818760226045,0.8711656110319177,0.9436695833720797,0.4356745975716455,0.40408747664577294,0.5057026307026307,0.4920288339428279,0.5477716727716727,0.458490085467237,0.4458786574876633,0.46930846930846926,0.5192927090013177,0.4110780165580147,0.35101113143599727,0.9367859358261433,0.6414682539682539,0.6539478192644161,0.4689311484417512,0.45980408480408486,0.4022353543800947,0.45418392334819513,0.9378676878676878,0.4049605049922256,0.5237818011965277,0.5142848962883202,0.5859002109002109,0.39032164138473724,0.46555986331809884,0.5847772150747554,0.3955312385903371,0.47070984570984575,0.5662007101229521,0.30795604967687495,0.39086108928561003,0.558239291425716
0.46519346435823583,0.4283775438658909,0.48387647954690005,0.5459901105577797,0.5784305286636167,0.5535051101780425,0.4112921643936681,0.5089346071029264,0.5254569153728936,0.5492533864246012,0.6361216187460665,0.6277797062904358,0.6519137477981714,0.4588730656293949,0.602960301595737,0.5250571188071187,0.6247954828588749,0.554638113609297,0.6449351191832394,0.5815005567710982,0.5804255855878315,0.6060551592525842,0.598023196881826,0.5363045976653233,0.42301627844299017,0.4566893631941673,0.46494854057252155,0.503401555792028,0.5801752726120886,0.5375943818330785,0.6509016882574697,0.557842391441008,0.617049617049617,0.7948171598015877,0.3829686100672455,1,0.4581260072779435,0.5218453663325331,0.5407711649253003,0.5623204385422431,0.7344723568993766,0.5497914705213898,0.4118397343066592,0.6032859475528648,0.5753608859811867,0.590683123844591,0.7483439075544338,0.5711391425752912,0.442765412872683,0.5577876683258621,0.6226866070802033,0.5710622606299298,0.5894879317489476,0.5569203040067702,0.4773507133780144,0.402747263179594,0.4291414155751092,0.5264619885142598,0.4816667822499694,0.4728737427985549,0.5187101954019246,0.6084227354829919,0.46394150961820135,0.5687203970320317,0.5027399672121088,0.41554672125951575,0.4233134703538439,0.3554201447173372,0.6324194240186918,0.590932790162431,0.6066734748125726,0.6368458214726147,0.5790107031648385,0.650582735615164,0.5453328731881654,0.4369790819038939,0.6112527173088245,0.6178779046464833,0.5293077185822428,0.3580634006859096,0.7057900432900432,0.44089442143789803,0.444873992604068,0.5757612375093578,0.6518947011295142,0.5561563143024504,0.4459590534778505,0.5248408630244502,0.560554837730188,0.3966680949660154,0.5754547353231563,0.6956057177390663,0.5857847488808872,0.6149647580296046,0.5636541634360185,0.7170373173192722,0.5860810933558585,0.49576790198630616,0.4357311196990943,0.4923604208587974
0.3859667962638913,0.4504321433530314,0.37956213810585004,0.3071981902808971,0.47357987942423374,0.4605778515552952,0.3897934771994923,0.5812112154860132,0.49200265357917994,0.5867762329079962,0.5464757224866365,0.5397623437248005,0.5931621201987727,0.37817903335755776,0.6339328518645463,0.527056277056277,0.4738264044349326,0.4165683042764612,0.6011176480161442,0.6059025424767017,0.6112764076066661,0.4600555840926619,0.46234887400342994,0.6566913187284844,0.4748556256715192,0.3217734010599256,0.5247584657016147,0.7129266274081628,0.4501333381363951,0.5183600413712763,0.6251927298304895,0.538512609568468,0.5664474414474414,0.5144590800028941,0.4076542144669455,0.4581260072779435,1,0.5248191853202009,0.522219238572622,0.590599876314162,0.5846927745064514,0.4991723641454757,0.5135787398713337,0.46207510117284556,0.5538014408315161,0.4390231028245234,0.44929660982292563,0.5862881700856617,0.5210218368522058,0.6053681113970474,0.5995524437922748,0.5479990560817629,0.43802426108656844,0.46092476863153553,0.48661316217634143,0.2792039622866691,0.46597946025571435,0.5200122165953068,0.40493379809326346,0.3145437999761308,0.35666967744035405,0.5378526913376112,0.5092993577016134,0.5010190767745718,0.3938584308757085,0.38773241791787727,0.43330297346939006,0.4059784481378649,0.6774884373816741,0.5639565424819419,0.5775952326704207,0.6076377899079798,0.5057277935097484,0.6368154683501698,0.5518868826669521,0.4986406763662402,0.5407275373314517,0.4215122189467655,0.5985841289160865,0.4172278654801931,0.513023088023088,0.4775463510700042,0.4401884967700139,0.4446421790406754,0.5857047868021159,0.6126124431388179,0.5022240395360696,0.6157940349902298,0.6213482077532395,0.4367800349851776,0.5368811639488331,0.6838067131658692,0.5324477727605154,0.46918713262844025,0.46515390913447285,0.5689741127711052,0.5504260946438341,0.5641509369511698,0.3075791578022137,0.4876050358479146
0.5792527096612685,0.47994259752272506,0.5378250618035234,0.35214768523039197,0.49713409937766306,0.4191864943744642,0.41983069144723284,0.5093190382853793,0.5776608435065065,0.5726150004905034,0.5894756651652211,0.5849229483602176,0.6518907340032646,0.4399003940848438,0.6011059162002664,0.563011063011063,0.6028806233343518,0.5495710254569848,0.552353150191496,0.4622989997226742,0.657618206972451,0.4816419383888404,0.563237767857925,0.48627181409018194,0.5373416621900817,0.38524951611964675,0.47774619123774154,0.6982720320963902,0.56031909053571,0.671224343030925,0.5712012299119673,0.4906940765864407,0.7214313464313464,0.5432418765335365,0.5006773843537335,0.5218453663325331,0.5248191853202009,1,0.6355290281982011,0.5210238800464364,0.5270881434490489,0.7693117970325487,0.47742845995261685,0.5097321225140774,0.741547320682659,0.7019445463297592,0.4782173966384493,0.6684878910015403,0.5033314464860527,0.5818783234278809,0.667545329764069,0.5229629810456878,0.5049713325449132,0.5088210244225282,0.5248791853988223,0.3645265761807115,0.6497903913013401,0.5224639186832352,0.45136170438730794,0.336401745706257,0.4550159218392301,0.6647653461240582,0.6003660395577689,0.4896290713886857,0.4240910187739343,0.5661223318405455,0.5597139780402561,0.4698013339269911,0.6298704674835844,0.5620769627517044,0.516970185203268,0.5685092270699063,0.564770421725309,0.5683067472730614,0.6209078666861294,0.3334530861786501,0.5577025592607843,0.4781110114340258,0.5408715930074554,0.46435338177683705,0.5534271284271284,0.4494343041473172,0.3923837480136716,0.4541388644772103,0.5363770688867098,0.5303197198997418,0.46365657108138314,0.5277303980754091,0.6427327789373285,0.4476159496475489,0.5398013431848018,0.48864031831422017,0.46651011919495,0.42954479743819984,0.6685803378493598,0.4963189901159826,0.5130950796677483,0.42153788450109464,0.4555649259425312,0.4637092975623285
0.4143634143634144,0.43523690177825514,0.5224953617810761,0.5678072345365579,0.4914569974720351,0.5664249910490512,0.5638224348750664,0.5550355868025041,0.59265574650913,0.6034653733901854,0.560952977682301,0.7092857956579761,0.6018594918031008,0.47841831309876415,0.5422077922077921,0.7132335257335258,0.6686756121906497,0.42261904761904756,0.517957366359622,0.5126207021883714,0.6935333463528952,0.5595145873341362,0.5072150072150072,0.45492912475995184,0.5353043421225239,0.581674017294318,0.589482635159327,0.6291476798055746,0.5808080808080808,0.6674991674991675,0.6018033449424427,0.5996609489090692,0.6293290043290043,0.4812702752552377,0.591006216006216,0.5407711649253003,0.522219238572622,0.6355290281982011,1,0.6444620751011728,0.7052881120550294,0.6604620317026333,0.5460333734769824,0.7125831353274963,0.6710379845718192,0.5840529353687249,0.6751184488026594,0.6992888064316636,0.6207648450129652,0.727980394709718,0.6402159244264507,0.6652355998220659,0.652489719970923,0.6529912443446277,0.6378701081708601,0.5263106358971021,0.7178738241708167,0.6294016968828999,0.5793620957154793,0.44654534062428797,0.49238179322765785,0.6599291790081264,0.6716039286528008,0.5286152339723769,0.5941677787542449,0.6871814275949615,0.6573156375787955,0.6270816380778788,0.6137807994011002,0.6048366316223459,0.507756946478751,0.5144647332617258,0.7596371882086168,0.6048006922067072,0.5952804088142434,0.4523800030378978,0.5692340067340067,0.4874389708036324,0.5281762306198396,0.5610834445420911,0.5595238095238095,0.5665363354273129,0.5385725385725386,0.6419653028675585,0.6034699844850221,0.630054166802287,0.5495007811737135,0.4545445052024,0.5599386724386723,0.47740780522735415,0.741470830756545,0.5380839815990192,0.6067986524753443,0.473874079137237,0.48885905239288696,0.5705643980080071,0.5796991124998644,0.4149234015775368,0.3514638869902028,0.5842398696465683
